3;CZE;Plzeňský;Chrastavice;Chrastavice 106;E12.95861;N49.45502;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 107;E12.95801;N49.45318;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 108;E12.95654;N49.45240;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 109;E12.95672;N49.45218;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 110;E12.95689;N49.45200;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 111;E12.95033;N49.45229;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 112;E12.95057;N49.45199;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 113;E12.97331;N49.44084;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 11;E12.95740;N49.45422;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 117;E12.95254;N49.45313;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 114;E12.95570;N49.45270;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 119;E12.95797;N49.45188;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 116;E12.95622;N49.45202;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 124;E12.95245;N49.45334;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 120;E12.95640;N49.45368;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 123;E12.95730;N49.45499;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 122;E12.97330;N49.44193;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 115;E12.95390;N49.45504;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 121;E12.95590;N49.45229;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 125;E12.95325;N49.45522;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 128;E12.95404;N49.45270;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 129;E12.95429;N49.45286;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 131;E12.95740;N49.45205;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 130;E12.95157;N49.45257;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 132;E12.95234;N49.45210;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 127;E12.95309;N49.45489;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 133;E12.95290;N49.45416;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 126;E12.95294;N49.45512;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 118;E12.96082;N49.45454;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 81;E12.95529;N49.45436;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 134;E12.95278;N49.45363;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 135;E12.95421;N49.45596;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 136;E12.95410;N49.45604;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 137;E12.96069;N49.45295;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 138;E12.95261;N49.45505;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 139;E12.95189;N49.45497;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 140;E12.95259;N49.45222;10;
3;CZE;Plzeňský;Chrastavice;Chrastavice 145;E12.95216;N49.45401;10;
2;CZE;Plzeňský;Chrastavice;E12.95692;N49.45366;10;
0;CZE;;;;E15.5127;N49.77416;6;
1;CZE;Plzeňský;;;E13.30444;N49.50371;8;
