2;CZE;Plzeňský;Mokrouše;;E13.52466;N49.71516;10;
3;CZE;Plzeňský;Mrákov;;E12.95131;N49.40325;10;
2;CZE;Plzeňský;Mrtník;;E13.31231;N49.89554;10;
2;CZE;Plzeňský;Mutěnín;;E12.74467;N49.54486;10;
2;CZE;Plzeňský;Myslinka;;E13.21914;N49.74813;10;
2;CZE;Plzeňský;Myslív;;E13.57253;N49.41431;10;
2;CZE;Plzeňský;Myslovice;;E13.38715;N49.40690;10;
2;CZE;Plzeňský;Mýto;;E13.73472;N49.78915;10;
2;CZE;Plzeňský;Nadryby;;E13.52457;N49.82080;10;
2;CZE;Plzeňský;Nalžovské Hory;;E13.54656;N49.33149;10;
2;CZE;Plzeňský;Nebílovy;;E13.42925;N49.63020;10;
2;CZE;Plzeňský;Nečtiny;;E13.16474;N49.97494;10;
2;CZE;Plzeňský;Nehodiv;;E13.55646;N49.41086;10;
2;CZE;Plzeňský;Nekmíř;;E13.26325;N49.85819;10;
3;CZE;Plzeňský;Nekvasovy;;E13.62585;N49.43466;10;
2;CZE;Plzeňský;Nemanice;;E12.72064;N49.43666;10;
3;CZE;Plzeňský;Němčice;;E13.07761;N49.42518;10;
2;CZE;Plzeňský;Němčovice;;E13.57499;N49.87704;10;
2;CZE;Plzeňský;Nepomuk;;E13.58236;N49.48627;10;
2;CZE;Plzeňský;Netunice;;E13.43069;N49.61647;10;
2;CZE;Plzeňský;Neuměř;;E13.06425;N49.59769;10;
3;CZE;Plzeňský;Neurazy;;E13.51568;N49.44110;10;
2;CZE;Plzeňský;Nevid;;E13.60574;N49.68556;10;
3;CZE;Plzeňský;Nevolice;;E12.93334;N49.42051;10;
2;CZE;Plzeňský;Nevřeň;;E13.27498;N49.82294;10;
2;CZE;Plzeňský;Nezamyslice;;E13.67503;N49.26251;10;
2;CZE;Plzeňský;Nezbavětice;;E13.47717;N49.65502;10;
3;CZE;Plzeňský;Nezdice;;E13.31668;N49.53165;10;
2;CZE;Plzeňský;Nezdice na Šumavě;;E13.61238;N49.17267;10;
2;CZE;Plzeňský;Nezdřev;;E13.72816;N49.42668;10;
2;CZE;Plzeňský;Nezvěstice;;E13.51973;N49.64053;10;
2;CZE;Plzeňský;Nová Ves;;E13.29279;N49.68607;10;
2;CZE;Plzeňský;Nové Mitrovice;;E13.68374;N49.57968;10;
2;CZE;Plzeňský;Nový Kramolín;;E12.80509;N49.47738;10;
3;CZE;Plzeňský;Nýřany;;E13.20471;N49.71282;10;
3;CZE;Plzeňský;Nýrsko;;E13.14364;N49.29398;10;
2;CZE;Plzeňský;Obora;;E12.53780;N49.81471;10;
2;CZE;Plzeňský;Obytce;;E13.37844;N49.39051;10;
2;CZE;Plzeňský;Olbramov;;E12.86688;N49.84350;10;
2;CZE;Plzeňský;Olšany;;E13.62703;N49.40093;10;
2;CZE;Plzeňský;Oplot;;E13.27434;N49.57996;10;
2;CZE;Plzeňský;Osek;;E13.59104;N49.77811;10;
2;CZE;Plzeňský;Oselce;;E13.67293;N49.43731;10;
2;CZE;Plzeňský;Ošelín;;E12.85626;N49.77211;10;
2;CZE;Plzeňský;Ostřetice;;E13.34700;N49.42244;10;
2;CZE;Plzeňský;Ostrov u Bezdružic;;E13.04208;N49.90024;10;
2;CZE;Plzeňský;Ostrovec-Lhotka;;E13.72820;N49.90758;10;
3;CZE;Plzeňský;Osvračín;;E13.04703;N49.51327;10;
2;CZE;Plzeňský;Otěšice;;E13.22035;N49.54414;10;
3;CZE;Plzeňský;Otov;;E12.84260;N49.48660;10;
2;CZE;Plzeňský;Pačejov;;E13.63284;N49.37301;10;
2;CZE;Plzeňský;Pařezov;;E12.83793;N49.47048;10;
3;CZE;Plzeňský;Pasečnice;;E12.89352;N49.39546;10;
2;CZE;Plzeňský;Pastuchovice;;E13.38232;N50.06909;10;
3;CZE;Plzeňský;Pec;;E12.83129;N49.39868;10;
3;CZE;Plzeňský;Pelechy;;E12.91438;N49.38923;10;
2;CZE;Plzeňský;Pernarec;;E13.10282;N49.84051;10;
2;CZE;Plzeňský;Petrovice u Sušice;;E13.44090;N49.21876;10;
2;CZE;Plzeňský;Planá;;E12.74390;N49.86827;10;
2;CZE;Plzeňský;Pláně;;E13.38971;N49.93380;10;
2;CZE;Plzeňský;Plánice;;E13.47117;N49.39004;10;
2;CZE;Plzeňský;Plasy;;E13.39047;N49.93460;10;
2;CZE;Plzeňský;Plešnice;;E13.17685;N49.77408;10;
2;CZE;Plzeňský;Plískov;;E13.73992;N49.84274;10;
3;CZE;Plzeňský;Plzeň;;E13.37374;N49.73853;10;
2;CZE;Plzeňský;Pňovany;;E13.12186;N49.77899;10;
3;CZE;Plzeňský;Poběžovice;;E12.80272;N49.51041;10;
3;CZE;Plzeňský;Pocinovice;;E13.13360;N49.34352;10;
2;CZE;Plzeňský;Poděvousy;;E13.13121;N49.52762;10;
3;CZE;Plzeňský;Podmokly;;E13.70448;N49.94334;10;
2;CZE;Plzeňský;Polánka;;E13.55564;N49.43580;10;
3;CZE;Plzeňský;Poleň;;E13.17685;N49.42508;10;
3;CZE;Plzeňský;Postřekov;;E12.80689;N49.45839;10;
3;CZE;Plzeňský;Potvorov;;E13.39946;N50.01611;10;
3;CZE;Plzeňský;Prádlo;;E13.54155;N49.50355;10;
2;CZE;Plzeňský;Prášily;;E13.37805;N49.10524;10;
2;CZE;Plzeňský;Předenice;;E13.39667;N49.62450;10;
2;CZE;Plzeňský;Předslav;;E13.35449;N49.44758;10;
3;CZE;Plzeňský;Přehýšov;;E13.12696;N49.70274;10;
2;CZE;Plzeňský;Přestavlky;;E13.24448;N49.59986;10;
